"CUSEC","cod_provincia","nom_provincia","cod_comarca","nom_comarca","cod_municipi","nom_municipi"
"2507401001","25","Lleida","38","Urgell","25074","Ciutadilla"
"2507501001","25","Lleida","35","Solsonès","25075","Clariana de Cardener"
"2507601001","25","Lleida","18","Garrigues","25076","Cogul, el"
"2507701001","25","Lleida","04","Alt Urgell","25077","Coll de Nargó"
"2507801001","25","Lleida","33","Segrià","25078","Corbins"
"2507901001","25","Lleida","23","Noguera","25079","Cubells"
"2508101001","25","Lleida","18","Garrigues","25081","Espluga Calba, l'"
"2508201001","25","Lleida","26","Pallars Sobirà","25082","Espot"
"2508501001","25","Lleida","32","Segarra","25085","Estaràs"
"2508601001","25","Lleida","26","Pallars Sobirà","25086","Esterri d'Àneu"
"2508701001","25","Lleida","26","Pallars Sobirà","25087","Esterri de Cardós"
"2508801001","25","Lleida","04","Alt Urgell","25088","Estamariu"
"2508901001","25","Lleida","26","Pallars Sobirà","25089","Farrera"
"2509201001","25","Lleida","18","Garrigues","25092","Floresta, la"
"2509301001","25","Lleida","27","Pla d'Urgell","25093","Fondarella"
"2509401001","25","Lleida","23","Noguera","25094","Foradada"
"2509601001","25","Lleida","38","Urgell","25096","Fuliola, la"
"2509701001","25","Lleida","18","Garrigues","25097","Fulleda"
"2509801001","25","Lleida","25","Pallars Jussà","25098","Gavet de la Conca"
"2509901001","25","Lleida","27","Pla d'Urgell","25099","Golmés"
"2510001001","25","Lleida","14","Berguedà","25100","Gósol"
"2510101001","25","Lleida","18","Garrigues","25101","Granadella, la"
"2510201001","25","Lleida","33","Segrià","25102","Granja d'Escarp, la"
"2510301001","25","Lleida","32","Segarra","25103","Granyanella"
"2510401001","25","Lleida","32","Segarra","25104","Granyena de Segarra"
"2510501001","25","Lleida","18","Garrigues","25105","Granyena de les Garrigues"
"2510901001","25","Lleida","38","Urgell","25109","Guimerà"
"2511001001","25","Lleida","32","Segarra","25110","Guissona"
"2511001002","25","Lleida","32","Segarra","25110","Guissona"
"2511001003","25","Lleida","32","Segarra","25110","Guissona"
"2511101001","25","Lleida","35","Solsonès","25111","Guixers"
"2511201001","25","Lleida","23","Noguera","25112","Ivars de Noguera"
"2511301001","25","Lleida","27","Pla d'Urgell","25113","Ivars d'Urgell"
"2511301002","25","Lleida","27","Pla d'Urgell","25113","Ivars d'Urgell"
"2511401001","25","Lleida","32","Segarra","25114","Ivorra"
"2511501001","25","Lleida","25","Pallars Jussà","25115","Isona i Conca Dellà"
"2511801001","25","Lleida","18","Garrigues","25118","Juncosa"
"2511901001","25","Lleida","18","Garrigues","25119","Juneda"
"2511901002","25","Lleida","18","Garrigues","25119","Juneda"
"2512001001","25","Lleida","33","Segrià","25120","Lleida"
"2512001003","25","Lleida","33","Segrià","25120","Lleida"
"2512001004","25","Lleida","33","Segrià","25120","Lleida"
"2512001005","25","Lleida","33","Segrià","25120","Lleida"
"2512001006","25","Lleida","33","Segrià","25120","Lleida"
"2512001007","25","Lleida","33","Segrià","25120","Lleida"
"2512001008","25","Lleida","33","Segrià","25120","Lleida"
"2512001009","25","Lleida","33","Segrià","25120","Lleida"
"2512001010","25","Lleida","33","Segrià","25120","Lleida"
"2512001011","25","Lleida","33","Segrià","25120","Lleida"
"2512001012","25","Lleida","33","Segrià","25120","Lleida"
"2512001013","25","Lleida","33","Segrià","25120","Lleida"
"2512001014","25","Lleida","33","Segrià","25120","Lleida"
"2512002002","25","Lleida","33","Segrià","25120","Lleida"
"2512002003","25","Lleida","33","Segrià","25120","Lleida"
"2512002004","25","Lleida","33","Segrià","25120","Lleida"
"2512002005","25","Lleida","33","Segrià","25120","Lleida"
"2512002006","25","Lleida","33","Segrià","25120","Lleida"
"2512002007","25","Lleida","33","Segrià","25120","Lleida"
"2512002008","25","Lleida","33","Segrià","25120","Lleida"
"2512002009","25","Lleida","33","Segrià","25120","Lleida"
"2512003001","25","Lleida","33","Segrià","25120","Lleida"
"2512003003","25","Lleida","33","Segrià","25120","Lleida"
"2512003004","25","Lleida","33","Segrià","25120","Lleida"
"2512003005","25","Lleida","33","Segrià","25120","Lleida"
"2512003006","25","Lleida","33","Segrià","25120","Lleida"
"2512003007","25","Lleida","33","Segrià","25120","Lleida"
"2512003008","25","Lleida","33","Segrià","25120","Lleida"
"2512004001","25","Lleida","33","Segrià","25120","Lleida"
"2512004003","25","Lleida","33","Segrià","25120","Lleida"
"2512004004","25","Lleida","33","Segrià","25120","Lleida"
"2512004005","25","Lleida","33","Segrià","25120","Lleida"
"2512004006","25","Lleida","33","Segrià","25120","Lleida"
"2512004007","25","Lleida","33","Segrià","25120","Lleida"
"2512004008","25","Lleida","33","Segrià","25120","Lleida"
"2512004010","25","Lleida","33","Segrià","25120","Lleida"
"2512004011","25","Lleida","33","Segrià","25120","Lleida"
"2512004013","25","Lleida","33","Segrià","25120","Lleida"
"2512004014","25","Lleida","33","Segrià","25120","Lleida"
"2512004015","25","Lleida","33","Segrià","25120","Lleida"
"2512004016","25","Lleida","33","Segrià","25120","Lleida"
"2512004017","25","Lleida","33","Segrià","25120","Lleida"
"2512005002","25","Lleida","33","Segrià","25120","Lleida"
"2512005003","25","Lleida","33","Segrià","25120","Lleida"
"2512005004","25","Lleida","33","Segrià","25120","Lleida"
"2512005005","25","Lleida","33","Segrià","25120","Lleida"
"2512005006","25","Lleida","33","Segrià","25120","Lleida"
"2512005007","25","Lleida","33","Segrià","25120","Lleida"
"2512005008","25","Lleida","33","Segrià","25120","Lleida"
"2512005009","25","Lleida","33","Segrià","25120","Lleida"
"2512005010","25","Lleida","33","Segrià","25120","Lleida"
"2512005011","25","Lleida","33","Segrià","25120","Lleida"
"2512005012","25","Lleida","33","Segrià","25120","Lleida"
"2512006001","25","Lleida","33","Segrià","25120","Lleida"
"2512006002","25","Lleida","33","Segrià","25120","Lleida"
"2512006003","25","Lleida","33","Segrià","25120","Lleida"
"2512006004","25","Lleida","33","Segrià","25120","Lleida"
"2512006005","25","Lleida","33","Segrià","25120","Lleida"
"2512006006","25","Lleida","33","Segrià","25120","Lleida"
"2512006007","25","Lleida","33","Segrià","25120","Lleida"
"2512006009","25","Lleida","33","Segrià","25120","Lleida"
"2512006010","25","Lleida","33","Segrià","25120","Lleida"
"2512006011","25","Lleida","33","Segrià","25120","Lleida"
"2512006012","25","Lleida","33","Segrià","25120","Lleida"
"2512006013","25","Lleida","33","Segrià","25120","Lleida"
"2512006014","25","Lleida","33","Segrià","25120","Lleida"
"2512006016","25","Lleida","33","Segrià","25120","Lleida"
"2512006017","25","Lleida","33","Segrià","25120","Lleida"
"2512007001","25","Lleida","33","Segrià","25120","Lleida"
"2512007002","25","Lleida","33","Segrià","25120","Lleida"
"2512007003","25","Lleida","33","Segrià","25120","Lleida"
"2512007004","25","Lleida","33","Segrià","25120","Lleida"
"2512007005","25","Lleida","33","Segrià","25120","Lleida"
"2512007006","25","Lleida","33","Segrià","25120","Lleida"
"2512007007","25","Lleida","33","Segrià","25120","Lleida"
"2512008001","25","Lleida","33","Segrià","25120","Lleida"
"2512008002","25","Lleida","33","Segrià","25120","Lleida"
"2512008003","25","Lleida","33","Segrià","25120","Lleida"
"2512008004","25","Lleida","33","Segrià","25120","Lleida"
"2512009001","25","Lleida","33","Segrià","25120","Lleida"
"2512009002","25","Lleida","33","Segrià","25120","Lleida"
"2512101001","25","Lleida","39","Consell General d'Aran","25121","Les"
"2512201001","25","Lleida","27","Pla d'Urgell","25122","Linyola"
"2512201002","25","Lleida","27","Pla d'Urgell","25122","Linyola"
"2512301001","25","Lleida","26","Pallars Sobirà","25123","Lladorre"
"2512401001","25","Lleida","35","Solsonès","25124","Lladurs"
"2512501001","25","Lleida","33","Segrià","25125","Llardecans"
"2512601001","25","Lleida","26","Pallars Sobirà","25126","Llavorsí"
"2512701001","25","Lleida","15","Cerdanya","25127","Lles de Cerdanya"
"2512801001","25","Lleida","25","Pallars Jussà","25128","Llimiana"
"2512901001","25","Lleida","35","Solsonès","25129","Llobera"
"2513001001","25","Lleida","38","Urgell","25130","Maldà"
"2513101001","25","Lleida","33","Segrià","25131","Massalcoreig"
"2513201001","25","Lleida","32","Segarra","25132","Massoteres"
"2513301001","25","Lleida","33","Segrià","25133","Maials"
"2513401001","25","Lleida","23","Noguera","25134","Menàrguens"
"2513501001","25","Lleida","27","Pla d'Urgell","25135","Miralcamp"
"2513601001","25","Lleida","35","Solsonès","25136","Molsosa, la"
"2513701001","25","Lleida","27","Pla d'Urgell","25137","Mollerussa"
"2513701002","25","Lleida","27","Pla d'Urgell","25137","Mollerussa"
"2513701003","25","Lleida","27","Pla d'Urgell","25137","Mollerussa"
"2513701004","25","Lleida","27","Pla d'Urgell","25137","Mollerussa"
"2513701005","25","Lleida","27","Pla d'Urgell","25137","Mollerussa"
"2513701006","25","Lleida","27","Pla d'Urgell","25137","Mollerussa"
"2513801001","25","Lleida","23","Noguera","25138","Montgai"
"2513901001","25","Lleida","15","Cerdanya","25139","Montellà i Martinet"
"2514001001","25","Lleida","04","Alt Urgell","25140","Montferrer i Castellbò"
"2514101001","25","Lleida","32","Segarra","25141","Montoliu de Segarra"
"2514201001","25","Lleida","33","Segrià","25142","Montoliu de Lleida"
"2514301001","25","Lleida","32","Segarra","25143","Montornès de Segarra"
"2514501001","25","Lleida","38","Urgell","25145","Nalec"
"2514601001","25","Lleida","35","Solsonès","25146","Navès"
"2514801001","25","Lleida","35","Solsonès","25148","Odèn"
"2514901001","25","Lleida","04","Alt Urgell","25149","Oliana"
"2515001001","25","Lleida","23","Noguera","25150","Oliola"
"2515101001","25","Lleida","35","Solsonès","25151","Olius"
"2515201001","25","Lleida","32","Segarra","25152","Oluges, les"
"2515301001","25","Lleida","18","Garrigues","25153","Omellons, els"
"2515401001","25","Lleida","38","Urgell","25154","Omells de na Gaia, els"
"2515501001","25","Lleida","04","Alt Urgell","25155","Organyà"
"2515601001","25","Lleida","23","Noguera","25156","Os de Balaguer"
"2515701001","25","Lleida","38","Urgell","25157","Ossó de Sió"
"2515801001","25","Lleida","27","Pla d'Urgell","25158","Palau d'Anglesola, el"
"2516101001","25","Lleida","25","Pallars Jussà","25161","Conca de Dalt"
"2516301001","25","Lleida","35","Solsonès","25163","Coma i la Pedra, la"
"2516401001","25","Lleida","23","Noguera","25164","Penelles"
"2516501001","25","Lleida","04","Alt Urgell","25165","Peramola"
"2516601001","25","Lleida","35","Solsonès","25166","Pinell de Solsonès"
"2516701001","25","Lleida","35","Solsonès","25167","Pinós"
"2516801001","25","Lleida","27","Pla d'Urgell","25168","Poal, el"
"2516901001","25","Lleida","18","Garrigues","25169","Pobla de Cérvoles, la"
"2517001001","25","Lleida","18","Garrigues","25170","Bellaguarda"
"2517101001","25","Lleida","25","Pallars Jussà","25171","Pobla de Segur, la"
"2517101002","25","Lleida","25","Pallars Jussà","25171","Pobla de Segur, la"
"2517201001","25","Lleida","23","Noguera","25172","Ponts"
"2517201002","25","Lleida","23","Noguera","25172","Ponts"
"2517301001","25","Lleida","05","Alta Ribagorça","25173","Pont de Suert, el"
"2517301002","25","Lleida","05","Alta Ribagorça","25173","Pont de Suert, el"
"2517401001","25","Lleida","33","Segrià","25174","Portella, la"
"2517501001","25","Lleida","15","Cerdanya","25175","Prats i Sansor"
"2517601001","25","Lleida","38","Urgell","25176","Preixana"
"2517701001","25","Lleida","23","Noguera","25177","Preixens"
"2517901001","25","Lleida","15","Cerdanya","25179","Prullans"
"2518001001","25","Lleida","18","Garrigues","25180","Puiggròs"
"2518101001","25","Lleida","38","Urgell","25181","Puigverd d'Agramunt"
"2518201001","25","Lleida","33","Segrià","25182","Puigverd de Lleida"
"2518301001","25","Lleida","26","Pallars Sobirà","25183","Rialp"
"2518501001","25","Lleida","04","Alt Urgell","25185","Ribera d'Urgellet"
"2518601001","25","Lleida","35","Solsonès","25186","Riner"
"2518901001","25","Lleida","33","Segrià","25189","Rosselló"
"2519001001","25","Lleida","25","Pallars Jussà","25190","Salàs de Pallars"
"2519101001","25","Lleida","32","Segarra","25191","Sanaüja"
"2519201001","25","Lleida","32","Segarra","25192","Sant Guim de Freixenet"
"2519301001","25","Lleida","35","Solsonès","25193","Sant Llorenç de Morunys"
"2519401001","25","Lleida","32","Segarra","25194","Sant Ramon"
"2519601001","25","Lleida","25","Pallars Jussà","25196","Sant Esteve de la Sarga"
"2519701001","25","Lleida","32","Segarra","25197","Sant Guim de la Plana"
"2520001001","25","Lleida","33","Segrià","25200","Sarroca de Lleida"
"2520101001","25","Lleida","25","Pallars Jussà","25201","Sarroca de Bellera"
"2520201001","25","Lleida","25","Pallars Jussà","25202","Senterada"
"2520301001","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520301002","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520301003","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520301004","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520301005","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520301006","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520301007","25","Lleida","04","Alt Urgell","25203","Seu d'Urgell, la"
"2520401001","25","Lleida","33","Segrià","25204","Seròs"
"2520401002","25","Lleida","33","Segrià","25204","Seròs"
"2520501001","25","Lleida","27","Pla d'Urgell","25205","Sidamon"
"2520601001","25","Lleida","18","Garrigues","25206","Soleràs, el"
"2520701001","25","Lleida","35","Solsonès","25207","Solsona"
"2520701002","25","Lleida","35","Solsonès","25207","Solsona"
"2520701003","25","Lleida","35","Solsonès","25207","Solsona"
"2520702001","25","Lleida","35","Solsonès","25207","Solsona"
"2520702002","25","Lleida","35","Solsonès","25207","Solsona"
"2520801001","25","Lleida","26","Pallars Sobirà","25208","Soriguera"
"2520901001","25","Lleida","26","Pallars Sobirà","25209","Sort"
"2521001001","25","Lleida","33","Segrià","25210","Soses"
"2521101001","25","Lleida","33","Segrià","25211","Sudanell"
"2521201001","25","Lleida","33","Segrià","25212","Sunyer"
"2521501001","25","Lleida","25","Pallars Jussà","25215","Talarn"
"2521601001","25","Lleida","32","Segarra","25216","Talavera"
"2521701001","25","Lleida","38","Urgell","25217","Tàrrega"
"2521701002","25","Lleida","38","Urgell","25217","Tàrrega"
"2521702001","25","Lleida","38","Urgell","25217","Tàrrega"
"2521702002","25","Lleida","38","Urgell","25217","Tàrrega"
"2521702003","25","Lleida","38","Urgell","25217","Tàrrega"
"2521703001","25","Lleida","38","Urgell","25217","Tàrrega"
"2521703002","25","Lleida","38","Urgell","25217","Tàrrega"
"2521703003","25","Lleida","38","Urgell","25217","Tàrrega"
"2521704001","25","Lleida","38","Urgell","25217","Tàrrega"
"2521704002","25","Lleida","38","Urgell","25217","Tàrrega"
"2521801001","25","Lleida","18","Garrigues","25218","Tarrés"
"2521901001","25","Lleida","32","Segarra","25219","Tarroja de Segarra"
"2522001001","25","Lleida","23","Noguera","25220","Térmens"
"2522101001","25","Lleida","26","Pallars Sobirà","25221","Tírvia"
"2522201001","25","Lleida","23","Noguera","25222","Tiurana"
"2522301001","25","Lleida","32","Segarra","25223","Torà"
"2522401001","25","Lleida","18","Garrigues","25224","Torms, els"
"2522501001","25","Lleida","38","Urgell","25225","Tornabous"
"2522601001","25","Lleida","33","Segrià","25226","Torrebesses"
"2522701001","25","Lleida","25","Pallars Jussà","25227","Torre de Cabdella, la"
"2522801001","25","Lleida","33","Segrià","25228","Torrefarrera"
"2522801002","25","Lleida","33","Segrià","25228","Torrefarrera"
"2523001001","25","Lleida","27","Pla d'Urgell","25230","Torregrossa"
"2523101001","25","Lleida","23","Noguera","25231","Torrelameu"
"2523201001","25","Lleida","33","Segrià","25232","Torres de Segre"
"2523301001","25","Lleida","33","Segrià","25233","Torre-serona"
"2523401001","25","Lleida","25","Pallars Jussà","25234","Tremp"
"2523401002","25","Lleida","25","Pallars Jussà","25234","Tremp"
"2523402001","25","Lleida","25","Pallars Jussà","25234","Tremp"
